id,autor,conteudo,data,reacoes,tem_anexo,menciona_alguem,mentioned_users,reply_to_id,message_length
1401326952979234819,daniilago,[ANEXO: Mage.Arena.v0.6.2-OFME.torrent] [ANEXO: PEAK.v1.9.a-OFME.torrent] [ANEXO: DEVOUR.v5.0.23-OFME.torrent],2025-08-02 19:13:00,0,True,False,,,0
1400247975145373826,carrocho,s,2025-07-30 19:45:32,0,False,False,,,1
1400247860955713607,wesleydsg,Esse é o de 33?,2025-07-30 19:45:05,0,False,False,,,15
1400210743177117906,carrocho,[IMAGEM: aqrMPGtT5rd2C6WTGmLjYQ-1200-80.png],2025-07-30 17:17:35,0,True,False,,,0
1394823805351759913,carrocho,to esperando os caras,2025-07-15 20:31:49,0,False,False,,,21
1394823792987213844,carrocho,kkkkkkkkkkkkkkkkkk,2025-07-15 20:31:46,0,False,True,daniilago,1.39482373596552e+18,18
1394823735965519872,daniilago,reuniao bacana essa dai,2025-07-15 20:31:33,0,True,False,,,23
1394818777287495841,carrocho,[IMAGEM: image.png],2025-07-15 20:11:50,0,True,False,,,0
1394808267406049441,davijannotti,Já me arrependi de entrar de férias,2025-07-15 19:30:05,0,False,False,,,35
1394808187869462619,davijannotti,LUZ DE MERDAAAAA,2025-07-15 19:29:46,0,False,False,,,16
1394805643738615848,carrocho,<:noo:1336864755486560257>,2025-07-15 19:19:39,0,False,True,diegovsky,1.3948055801658122e+18,26
1394805580165812254,diegovsky,rapidola,2025-07-15 19:19:24,0,False,False,,,8
1394805560938860585,diegovsky,kkkkkkkkkk,2025-07-15 19:19:19,0,False,False,,,10
1394805381976297544,carrocho,kkkkkkkkkkkkkkk,2025-07-15 19:18:37,0,False,False,,,15
1394805374971809906,carrocho,ent né,2025-07-15 19:18:35,0,False,False,,,6
1394805334337392753,bolinouli,deve ser tao bom morar perto mano,2025-07-15 19:18:25,1,False,False,,,33
1394802294834466907,daniilago,tava preocupada que eu seria sequestrado?,2025-07-15 19:06:21,0,False,False,,,41
1394802165016428668,daniilago,pq?,2025-07-15 19:05:50,0,False,False,,,3
1394802072590749837,daniilago,cheguei,2025-07-15 19:05:28,0,False,False,,,7
1394801905330421880,bolinouli,<@395698445924433931> ce ja chegou em casa?,2025-07-15 19:04:48,0,False,True,daniilago,,43
1394519628545265674,bolinouli,[IMAGEM: image.png],2025-07-15 00:23:08,0,True,False,,,0
1394499336699772940,wesleydsg,kkkkkkkkkk,2025-07-14 23:02:30,0,False,False,,,10
1394499331704229968,wesleydsg,entao faz tempo em,2025-07-14 23:02:29,0,False,False,,,18
1394499322401259561,wesleydsg,nossa mae,2025-07-14 23:02:27,0,False,True,elverton,1.394488997987881e+18,9
1394490937194971268,pdrohd,amém,2025-07-14 22:29:07,0,False,True,bolinouli,1.3944902324511048e+18,4
1394490255415181442,bolinouli,vai dar p jogar denovo,2025-07-14 22:26:25,0,False,False,,,22
1394490232451104882,bolinouli,férias começando agora,2025-07-14 22:26:19,0,False,False,,,22
1394488997987880981,elverton,A última vez que joguei algo foi com a turma aqui 🙂,2025-07-14 22:21:25,0,False,True,bolinouli,1.3944827799991788e+18,51
1394488801270960270,carrocho,n esperava,2025-07-14 22:20:38,0,False,False,,,10
1394488791426666538,carrocho,"ent, foi mt bom kkkkk",2025-07-14 22:20:36,0,False,True,bolinouli,1.3944827799991788e+18,21
1394482910798676220,daniilago,agradeço 🙂,2025-07-14 21:57:14,0,False,True,elverton,1.3944809226776125e+18,10
1394482796143181874,carrocho,vlw vlw,2025-07-14 21:56:46,0,False,True,elverton,1.3944809226776125e+18,7
1394482779999178792,bolinouli,"mandou bem nos testes também, foi divertido de assistir",2025-07-14 21:56:42,0,False,True,elverton,1.3944809226776125e+18,55
1394482688139984946,bolinouli,https://cdn.discordapp.com/attachments/850893182836539402/1347660412161884190/990e4562-c48a-40ea-9c7a-79d2b1ff10d7.webp,2025-07-14 21:56:21,0,False,True,elverton,1.3944809226776125e+18,119
1394480922677612564,elverton,"Pessoal, mamdaram bem nos jogos de hj 🙂",2025-07-14 21:49:20,2,False,False,,,39
1394092954704023673,pdrohd,https://youtube.com/shorts/CTxjCvCios4?si=c1-t7syxuRletLc0,2025-07-13 20:07:41,0,False,False,,,58
1394080958185214042,wesleydsg,Sobe ai <@295011166587977729> <@349347400755707904>,2025-07-13 19:20:01,0,False,True,"bolinouli,pdrohd",,51
1394080895732027502,haniel.,bora,2025-07-13 19:19:46,0,False,False,,,4
1394080873099300945,wesleydsg,Bora bora <@434422272753664010>,2025-07-13 19:19:40,0,False,True,haniel.,,31
1394080592596832438,carrocho,estudos,2025-07-13 19:18:34,0,False,True,haniel.,1.3940804177908204e+18,7
1394080504156000376,Deleted User#0000,🫃,2025-07-13 19:18:12,0,False,False,,,1
1394080489660485854,wesleydsg,To esperando ele msm,2025-07-13 19:18:09,0,False,False,,,20
1394080454373544070,haniel.,🙏,2025-07-13 19:18:01,0,False,False,,,1
1394080417790820424,haniel.,avisa quando for ter estudos <@1225618468754165846> <@319269827690627072>,2025-07-13 19:17:52,1,False,True,"wesleydsg,carrocho",,73
1393778187535908986,bolinouli,[IMAGEM: image.png],2025-07-12 23:16:55,0,True,False,,,0
1393763800171417650,carrocho,Compartilhado de **Whiteboard**,2025-07-12 22:19:44,0,True,False,,,31
1393761962546171994,bolinouli,[IMAGEM: image.png],2025-07-12 22:12:26,0,True,False,,,0
1393761179561754717,bolinouli,[IMAGEM: image.png],2025-07-12 22:09:20,0,True,False,,,0
1393752202547433566,bolinouli,[IMAGEM: image.png],2025-07-12 21:33:39,0,True,False,,,0
1393748302205288509,carrocho,<@434422272753664010> vc vai voltar?,2025-07-12 21:18:09,0,False,True,haniel.,,36
1393748257900986439,bolinouli,[IMAGEM: screenshot-1105.png],2025-07-12 21:17:59,0,True,False,,,0
1393748147821346866,bolinouli,[IMAGEM: Winston_April_Fools.png],2025-07-12 21:17:33,1,True,False,,,0
1393738561269928106,bolinouli,[IMAGEM: image.png],2025-07-12 20:39:27,0,True,False,,,0
1393738365911826482,bolinouli,[IMAGEM: image.png],2025-07-12 20:38:40,0,True,False,,,0
1393735415755968663,bolinouli,q qlq coisa q encostava fazia cosquinha pq o bgl tinha passado meses sem nada encostar,2025-07-12 20:26:57,0,False,False,,,86
1393735319257612369,bolinouli,lembro exatamente da sensação no seu da boca logo quando eu tirei ele,2025-07-12 20:26:34,0,False,False,,,69
1393735254124269598,bolinouli,eu me divertia muito passando tic tac por cima do buraco,2025-07-12 20:26:18,0,False,False,,,56
1393735207064174795,bolinouli,fgksjhdgfjhksgfdkhjsdf,2025-07-12 20:26:07,0,False,True,haniel.,1.393734758143492e+18,22
1393734762568351795,haniel.,pra tirar,2025-07-12 20:24:21,0,False,False,,,9
1393734758143492116,haniel.,"tp isso, eu lembro que varios club sociais ficavam indo pra cima dele e era uma merda",2025-07-12 20:24:20,0,False,True,bolinouli,1.393734487678128e+18,85
1393734487678128179,bolinouli,[IMAGEM: O_que__e_como_funciona_o_aparelho_para_abrir_o_cu_da_boca.png],2025-07-12 20:23:16,0,True,False,,,0
1393726047060758629,bolinouli,https://tenor.com/view/marvel-rivals-marvel-rivals-galacta-gif-9610002440074067728,2025-07-12 19:49:43,0,False,False,,1.3937233258505833e+18,82
1393724115067605142,pdrohd,https://tenor.com/view/cat-ja-ma-gif-22280438,2025-07-12 19:42:03,0,False,False,,,45
1393723382792454266,bolinouli,[IMAGEM: image.png],2025-07-12 19:39:08,0,True,False,,,0
1393723325850583200,bolinouli,[IMAGEM: image.png],2025-07-12 19:38:55,0,True,False,,,0
1393718356405780600,bolinouli,[IMAGEM: image.png],2025-07-12 19:19:10,0,True,False,,,0
1393717559076847717,haniel.,entrarei,2025-07-12 19:16:00,0,False,False,,,8
1393717527577886730,haniel.,ok,2025-07-12 19:15:52,0,False,False,,,2
1393717162006413323,wesleydsg,so bora,2025-07-12 19:14:25,0,False,False,,,7
1393717151164272753,wesleydsg,Kamila ta fechando o marvel rivals aqui ja,2025-07-12 19:14:22,0,False,False,,,42
1393717096357036156,wesleydsg,sim,2025-07-12 19:14:09,0,False,False,,,3
1393716867302166640,haniel.,vai ter estudos pessoal? <@1225618468754165846> <@319269827690627072>,2025-07-12 19:13:15,9,False,True,"wesleydsg,carrocho",,69
1393395090101370961,carrocho,Compartilhado de **Whiteboard**,2025-07-11 21:54:37,0,True,False,,,31
1393375209536622654,bolinouli,https://www.youtube.com/@Murakami.,2025-07-11 20:35:37,0,False,False,,,34
1393365641355984956,bolinouli,[IMAGEM: image.png],2025-07-11 19:57:36,0,True,False,,,0
1393359966408020070,carrocho,chega ae,2025-07-11 19:35:03,0,False,False,,,8
1393359943788396716,haniel.,to indo ent,2025-07-11 19:34:57,0,False,False,,,11
1393359924771422328,haniel.,vixi,2025-07-11 19:34:53,0,False,False,,,4
1393359895738449982,carrocho,sim kaneki,2025-07-11 19:34:46,0,False,True,haniel.,1.3933598396393718e+18,10
1393359839639371796,haniel.,ta rolando? <@1225618468754165846>,2025-07-11 19:34:33,0,False,True,carrocho,,34
1392660389715771524,pdrohd,https://tenor.com/view/miku-hatsune-miku-vocaloid-akita-neru-neru-gif-15197630224921569706,2025-07-09 21:15:11,0,False,False,,,90
1392618016784515184,carrocho,<@395698445924433931>,2025-07-09 18:26:48,0,False,True,daniilago,,21
1392389181745008721,carrocho,https://tenor.com/view/sonic-devil-diabolique-evil-gif-9725651736562738158,2025-07-09 03:17:30,0,False,False,,,74
1392388947040272496,carrocho,https://tenor.com/view/chica-fnaf-movie-fnaf-memes-fnaf-rizz-gif-4214184868383838994,2025-07-09 03:16:34,0,False,False,,,84
1392378233437290537,carrocho,[IMAGEM: image.png],2025-07-09 02:33:59,0,True,False,,,0
1390157300324503705,diegovsky,https://lucide.dev/,2025-07-02 23:28:48,0,False,False,,,19
1390123513175605409,pdrohd,https://youtube.com/shorts/9XWLgfsdrCM?si=t1mNtCFZ5rxdm6sL,2025-07-02 21:14:32,0,False,False,,,58
1390123494255362068,bolinouli,https://www.youtube.com/watch?v=5E-mxH8DEB8,2025-07-02 21:14:28,0,False,False,,,43
1390123178826661908,bolinouli,https://www.tiktok.com/@jumento.voador/video/7261986808580377862,2025-07-02 21:13:13,0,False,False,,,64
1388220533086355476,carrocho,kkkkkkkkkkkk,2025-06-27 15:12:46,0,False,False,,,12
1388220489456947340,daniilago,sendo o alan,2025-06-27 15:12:36,0,False,False,,,12
1388220476245020682,daniilago,hmmm me parece sorte,2025-06-27 15:12:33,0,False,False,,,20
1388220397786501251,carrocho,n prestei atenção direito,2025-06-27 15:12:14,0,False,False,,,25
1388220365003558959,carrocho,acho q ele pegou o menor tempo em todas,2025-06-27 15:12:06,0,False,False,,,39
1388220285781544960,daniilago,de cagada?,2025-06-27 15:11:48,0,False,False,,,10
1388220230534168737,carrocho,o alan resolveu de primeira,2025-06-27 15:11:34,0,False,False,,,27
1388220143133524028,carrocho,pior q acho q só o guloso resolve de boa,2025-06-27 15:11:14,0,False,False,,,40
1388220080168374433,daniilago,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,2025-06-27 15:10:58,0,False,False,,,32
1388220078222348359,daniilago,GENIO,2025-06-27 15:10:58,0,False,False,,,5
1388219924622737491,wesleydsg,"KKKKKKKKKKK
krl",2025-06-27 15:10:21,0,False,False,,,15
1388219798156218520,carrocho,Kojima genio,2025-06-27 15:09:51,0,False,False,,,12
1388219762131206255,carrocho,meteram um caxeiro viajante no death stranding kkkkkkkkk,2025-06-27 15:09:43,2,True,False,,,56
1384356857199722596,bolinouli,https://open.spotify.com/playlist/145wlwiMo7kojX7yOLJZNb?si=8736931e47704163,2025-06-16 23:19:54,4,False,False,,,76
1384333634286256129,diegovsky,obviously.,2025-06-16 21:47:38,0,True,False,,,10
1383176328265596949,bolinouli,https://redis-io.translate.goog/nosql/key-value-databases/?_x_tr_sl=en&_x_tr_tl=pt&_x_tr_hl=pt&_x_tr_pto=tc,2025-06-13 17:08:54,0,False,False,,,107
1383162526124081215,bolinouli,o,2025-06-13 16:14:04,0,False,False,,,1
1383162491219218452,daniilago,eu e o wesley no caso,2025-06-13 16:13:55,0,False,False,,,21
1383162461846507740,daniilago,fazendo o seminario,2025-06-13 16:13:48,0,False,False,,,19
1383162410478604419,bolinouli,<@395698445924433931> <@295011166587977729> <@319269827690627072> ces tao estudando p algo?,2025-06-13 16:13:36,0,False,True,"wesleydsg,pdrohd,daniilago",,91
1378163123948753119,wesleydsg,🫠,2025-05-30 21:08:13,0,False,False,,,1
1378161132509990982,carrocho,n sei kkkkkkk,2025-05-30 21:00:18,0,False,False,,,13
1378161124339355720,carrocho,ah,2025-05-30 21:00:17,0,False,False,,,2
1378158068101152769,wesleydsg,Oq q vc jogaria,2025-05-30 20:48:08,0,False,False,,,15
1378158035628982342,wesleydsg,Me diga vc aí,2025-05-30 20:48:00,0,False,False,,,13
1378157963604263013,wesleydsg,Meu discord decidiu parar de funcionar e só fui ver agr,2025-05-30 20:47:43,0,False,False,,,55
1378157903525183488,wesleydsg,A,2025-05-30 20:47:29,0,False,True,carrocho,1.3781256940761948e+18,1
1378126621243998399,pdrohd,ola,2025-05-30 18:43:10,1,False,False,,,3
1378125694076194826,carrocho,<@319269827690627072> vai querer ir algo?,2025-05-30 18:39:29,0,False,True,wesleydsg,,41
1378125614367637594,carrocho,tava no cochilas,2025-05-30 18:39:10,0,False,False,,,16
1378125599104700508,carrocho,salve,2025-05-30 18:39:07,0,False,False,,,5
1378118461267640441,daniilago,a mimir,2025-05-30 18:10:45,1,False,False,,,7
1378117168545136814,wesleydsg,algo,2025-05-30 18:05:37,0,False,False,,,4
1378117164598562857,wesleydsg,algm,2025-05-30 18:05:36,0,False,False,,,4
1378117148336980181,wesleydsg,<@395698445924433931>,2025-05-30 18:05:32,0,False,True,daniilago,,21
1378117135284310128,wesleydsg,pspspsps,2025-05-30 18:05:29,0,False,False,,,8
1378117129521594489,wesleydsg,<@1225618468754165846>,2025-05-30 18:05:27,0,False,True,carrocho,,22
1378117097389031505,wesleydsg,to em Lafaiete essa semana,2025-05-30 18:05:20,0,False,False,,,26
1378117077147193395,wesleydsg,e quando q vai ser o lol dnv <@367477860220272651>,2025-05-30 18:05:15,0,False,True,elverton,,50
1378117049200410624,wesleydsg,o,2025-05-30 18:05:08,0,False,False,,,1
1375995775603052647,pdrohd,legal,2025-05-24 21:35:57,0,False,False,,,5
1375995771173732412,pdrohd,que loucura,2025-05-24 21:35:56,0,False,False,,,11
1375990759291097120,bolinouli,https://cdn.discordapp.com/attachments/714209129664872483/1347652904152207402/fd5e441f-11ed-446c-9d17-45862f3fa913.webp,2025-05-24 21:16:01,0,False,False,,,119
1375990506546270319,elverton,"Massa. Se rolar,  vou lá jogar na mesa dele hehe",2025-05-24 21:15:01,0,False,True,bolinouli,1.375989665706021e+18,48
1375990154338111508,elverton,Bacana. Vou ver se proponho com o Sachetto então.,2025-05-24 21:13:37,0,False,False,,,49
1375989816373809345,bolinouli,gostei muito da ideia,2025-05-24 21:12:16,0,False,False,,,21
1375989760807407696,bolinouli,😮,2025-05-24 21:12:03,0,False,True,elverton,1.3759895682387804e+18,1
1375989749491306527,elverton,A ideia é ter os extensionistas lá pra divulgar e inserir o pessoal de fora que chegar.,2025-05-24 21:12:00,0,False,False,,,87
1375989665706020996,bolinouli,"ele mestra sim, tem um sistema sci-fi meio guardioes da galaxia q ele tava procurando players",2025-05-24 21:11:40,0,False,True,elverton,1.3759892832231137e+18,93
1375989568238780457,elverton,Entendi. É uma possibilidade o cdb. O objetivo é fazer um projeto de extensão 🙂,2025-05-24 21:11:17,1,False,True,bolinouli,1.3759754424601848e+18,79
1375989384075280384,carrocho,"eu acharia mt daora se tivesse, iria facil",2025-05-24 21:10:33,1,False,True,elverton,1.3759388683809587e+18,42
1375989283223113800,elverton,"Se ele mestrar, eu até animaria 😂",2025-05-24 21:10:09,0,False,True,bolinouli,1.3759736652791808e+18,33
1375984700379762718,pdrohd,<@196683846580830208> aqui a gente leva emulador pra jogar smash melee?,2025-05-24 20:51:57,1,False,True,diegovsky,,71
1375978240266473583,bolinouli,@here <@456226577798135808>,2025-05-24 20:26:16,0,False,True,"elverton,Deleted User#0000",1.3759388683809587e+18,27
1375975442460184727,bolinouli,"quanto ao lugar, a maioria do pessoal desse servidor mora no dom bosco ou no matosinhos, ent o cdb ficaria mais perto, mas n sei quanto a disponibilidade de salas dos campi ou onde a maioria dos outros estudantes mora",2025-05-24 20:15:09,0,False,False,,,217
1375974037200834690,bolinouli,"sem contar que um dos problemas q a gente tem pra se reunir pra jogar jogos presencialmente é q quase todo mundo mora em kitnet, a gente n tem espaço pra reunir os amigos em casa e nem uma mesa grande pra jogar",2025-05-24 20:09:34,0,False,False,,,210
1375973665279180910,bolinouli,"meu namorado tb tava querendo achar pessoas em sj pra jogar rpg presencialmente, seria um bom lugar pra achar essas pessoas",2025-05-24 20:08:06,0,False,False,,,123
1375973535528259605,bolinouli,"acho uma ideia muito legal, eu iria",2025-05-24 20:07:35,0,False,False,,,35
1375938868380958760,elverton,"Pessoal, queria tirar uma dúvida com vocês. Estou pensando em propor a criação de um espaço de jogos no CSA com encontros quinzenais aos sábados (tipo das 13h30 até às 17h30) para a galera de SJ se reunir e jogar jogo tipo uno, truco, ludo, xadrez, rpg, ... . O objetivo é ser um ambiente para você encontrar uma turma para jogar algum jogo. O espaço terá alguns jogos mas também incentivar o pessoal a levar jogos também. Porém, não tenho ideia de como estão as novas gerações e se esse tipo de iniciativa teria adesão. Talvez todo mundo prefere ficar em casa mesmo jogando jogo na steam :). Queria saber se houvesse algo assim em SJ, se vocês iriam.",2025-05-24 17:49:49,0,False,False,,,651
1374160466909200425,carrocho,[IMAGEM: image.png],2025-05-19 20:03:05,0,True,False,,,0
1374124345324212264,haniel.,fi,2025-05-19 17:39:33,0,False,False,,,2
1374124340727119954,haniel.,aki,2025-05-19 17:39:32,0,False,False,,,3
1374124336847392879,haniel.,<@395698445924433931> entra,2025-05-19 17:39:31,0,False,True,daniilago,,27
1370905318435065866,wesleydsg,<@196683846580830208>,2025-05-10 20:28:18,0,False,True,diegovsky,,21
1369859917141245972,carrocho,<@395698445924433931> vc mim perdoa?,2025-05-07 23:14:15,0,False,True,daniilago,,36
1369855935673139253,wesleydsg,mto bom,2025-05-07 22:58:25,0,False,False,,,7
1369855923056808077,wesleydsg,KKKKKKKKKKKKk,2025-05-07 22:58:22,0,False,False,,,13
1369855526678302862,elverton,Até saiu do jogo 😂,2025-05-07 22:56:48,0,False,True,pdrohd,1.3698523505498522e+18,18
1369852350549852214,pdrohd,falecimento do daniel,2025-05-07 22:44:10,0,True,False,,,21
1369852048966942741,pdrohd,<@395698445924433931> <@367477860220272651> <@1225618468754165846> <@319269827690627072>,2025-05-07 22:42:59,0,False,True,"wesleydsg,daniilago,elverton,carrocho",,88
1369836030500274177,carrocho,<@367477860220272651> volta ae,2025-05-07 21:39:19,0,False,True,elverton,,30
1369836010267213974,carrocho,kkkkkkkkkkkkkkkk,2025-05-07 21:39:15,0,False,False,,,16
1369833538198831285,carrocho,<@349347400755707904>,2025-05-07 21:29:25,0,False,True,bolinouli,,21
1369833502908092476,haniel.,[IMAGEM: image.png],2025-05-07 21:29:17,0,True,False,,,0
1369827174458196120,wesleydsg,<@395698445924433931> <@1225618468754165846>,2025-05-07 21:04:08,0,False,True,"daniilago,carrocho",,44
1369825974878732288,wesleydsg,online-fix.me,2025-05-07 20:59:22,0,False,False,,,13
1369824106907832462,elverton,blz. Vou instalar aqui,2025-05-07 20:51:57,0,False,False,,,22
1369822523881164913,wesleydsg,"e talvez o antivirus coma algum tbm, tem q mandar ele guspir de volta",2025-05-07 20:45:39,0,False,False,,,69
1369822425679925249,wesleydsg,ta aqui os arquivos para substituir,2025-05-07 20:45:16,0,False,False,,,35
1369822422727004342,wesleydsg,,2025-05-07 20:45:15,0,False,False,,1.3607766045354885e+18,0
1369822302270787635,wesleydsg,tem q substituir alguns arquivos q o <@1225618468754165846>  sabe legal,2025-05-07 20:44:46,0,False,True,carrocho,,71
1369822207001362442,wesleydsg,ai dps q baixa ele,2025-05-07 20:44:24,0,False,False,,,18
1369822191998210118,wesleydsg,é esse arquivo aqui,2025-05-07 20:44:20,0,False,True,carrocho,1.367633853027713e+18,19
1369821925185945610,wesleydsg,acho q é a msm versao,2025-05-07 20:43:17,0,False,False,,,21
1369821882458701824,wesleydsg,o nosso repo tem no servidor pra baixar,2025-05-07 20:43:06,0,False,False,,,39
1369820824474878123,elverton,É o que vocês certo? 🙂,2025-05-07 20:38:54,0,False,False,,,22
1369820777746137209,elverton,Vou instalar aqui a versão russa,2025-05-07 20:38:43,0,False,True,daniilago,1.3698185529614666e+18,32
1369818552961466521,daniilago,anima repo <@367477860220272651> ?,2025-05-07 20:29:53,0,False,True,elverton,,34
1369814895305953291,pdrohd,👀,2025-05-07 20:15:20,0,False,False,,,1
1369800949522104364,elverton,"pessoal, se vocês forem jogar um lol (ou outro game) lá pelas 21h, me chamem ai 🙂",2025-05-07 19:19:56,1,False,False,,,81
1368405104126070895,wesleydsg,oq q chega?,2025-05-03 22:53:20,0,False,False,,,11
1368405074430136420,carrocho,chega mais,2025-05-03 22:53:13,0,False,False,,,10
1368405039676260402,wesleydsg,fala cmg,2025-05-03 22:53:05,0,False,False,,,8
1368405033263300638,wesleydsg,eu,2025-05-03 22:53:03,0,False,False,,,2
1368404987532677201,carrocho,<@319269827690627072>,2025-05-03 22:52:52,0,False,True,wesleydsg,,21
1368393238985052230,zeroplank,642235,2025-05-03 22:06:11,0,False,False,,,6
1367978220766363680,bolinouli,https://canary.discord.com/channels/1314008373230047242/1314010045486206997/1360776604535488612,2025-05-02 18:37:03,0,False,False,,,95
1367977860341432501,bolinouli,tem os arquivos pra substituir,2025-05-02 18:35:37,0,False,True,carrocho,1.367633853027713e+18,30
1367967742694654034,wesleydsg,mas tem q ter dnv,2025-05-02 17:55:25,0,False,False,,,17
1367966944677990440,wesleydsg,tava mds,2025-05-02 17:52:15,0,False,False,,,8
1367646265231544330,carrocho,os caras queriam mt ganhar,2025-05-01 20:37:59,0,False,False,,,26
1367646244541038663,carrocho,pior q tava dificil esse game msm,2025-05-01 20:37:54,0,False,True,elverton,1.3676341969019249e+18,33
1367639800240275506,bolinouli,faz parte <:chad:1336866684048511006>,2025-05-01 20:12:17,0,False,False,,,37
1367634196901924986,elverton,tomei espanco e fiz o Weslei e Eduardo perderem 😂,2025-05-01 19:50:01,0,False,False,,,49
1367633853027713095,carrocho,,2025-05-01 19:48:39,0,False,False,,1.3622081593174917e+18,0
1367633768050856068,carrocho,repo,2025-05-01 19:48:19,0,False,False,,,4
1367618283099918466,bolinouli,:0,2025-05-01 18:46:47,0,False,True,pdrohd,1.3676180770801623e+18,2
1367618187448811551,pdrohd,<:joia:1336864686225887283>,2025-05-01 18:46:25,0,False,True,wesleydsg,1.3676181066877542e+18,27
1367618106687754280,wesleydsg,aham,2025-05-01 18:46:05,0,False,True,pdrohd,1.3676180496032768e+18,4
1367618077080162314,pdrohd,chegando em bh,2025-05-01 18:45:58,0,False,True,bolinouli,1.3676179940411965e+18,14
1367618049603276851,pdrohd,isso é nome de servidor do club penguin?,2025-05-01 18:45:52,0,False,True,wesleydsg,1.367617919693095e+18,40
1367617994041196575,bolinouli,onde vc ta,2025-05-01 18:45:38,0,False,True,pdrohd,1.3676173575680164e+18,10
1367617919693094933,wesleydsg,gelinhosg#br1,2025-05-01 18:45:21,0,False,False,,,13
1367617407098556477,pdrohd,<:nooooo:1336853172228194344>,2025-05-01 18:43:18,0,False,False,,,29
1367617357568016465,pdrohd,1:30 em congestionamento,2025-05-01 18:43:07,0,False,False,,,24
1367617322520416379,pdrohd,eu preciso de ajudaa,2025-05-01 18:42:58,0,False,False,,,20
1367617273929666636,pdrohd,que call épica,2025-05-01 18:42:47,0,False,False,,,14
1367617004030394448,bolinouli,https://tenor.com/view/mewing-cat-gif-16095083183741136419,2025-05-01 18:41:42,0,False,False,,,58
1367616907137777724,bolinouli,<:shh:1336864713295925309>,2025-05-01 18:41:19,0,False,True,wesleydsg,1.367616823217881e+18,26
1367616832864911361,bolinouli,<:moido:1336853094499094619>,2025-05-01 18:41:02,0,False,False,,,28
1367616823217881140,wesleydsg,basta baixar ne,2025-05-01 18:40:59,0,False,False,,,15
1367616761444307054,bolinouli,eu vou no cyberpunk agr,2025-05-01 18:40:45,0,False,False,,,23
1367616646885146715,bolinouli,n tenho lol mais,2025-05-01 18:40:17,0,False,True,wesleydsg,1.3676144843316306e+18,16
1367616498952048662,bolinouli,"eu habilitei no meu e melhorou bastante, agr ele roda liso mesmo quando o opera ta aberto com 50 abas",2025-05-01 18:39:42,0,False,False,,,101
1367616326582931666,bolinouli,tem um feature experimental novo q ele usa menos da ram e mais da vram,2025-05-01 18:39:01,0,False,False,,,70
1367616120697389107,bolinouli,"tem isso tb, o marvel rivals ta muito pesado",2025-05-01 18:38:12,0,False,True,wesleydsg,1.367610450895962e+18,44
1367616029479403531,bolinouli,eu costumo usar tabletop simulator p jogo de tabuleiro,2025-05-01 18:37:50,0,False,False,,,54
1367615969349992540,bolinouli,"esse eu n conhecia, parece legal",2025-05-01 18:37:36,0,False,True,elverton,1.3676038212782697e+18,32
1367615810071171172,bolinouli,"e ainda mais q marvel rivals é shooter, se vc n tiver acostumado com algum outro shooter demora mais ainda pra acostumar",2025-05-01 18:36:58,0,False,False,,,120
1367615701141159966,bolinouli,"ss, muito jogo novo de uma vez n da certo",2025-05-01 18:36:32,0,False,True,elverton,1.3676033948812577e+18,41
1367614892688805938,wesleydsg,dmr,2025-05-01 18:33:19,0,False,False,,,3
1367614884405182494,wesleydsg,mr,2025-05-01 18:33:17,0,False,False,,,2
1367614852528476201,elverton,2 minutos e já entro,2025-05-01 18:33:09,0,False,True,wesleydsg,1.367614409849049e+18,20
1367614828516216903,wesleydsg,bora bora,2025-05-01 18:33:04,0,False,True,elverton,1.3676126862543421e+18,9
1367614491390509095,wesleydsg,?,2025-05-01 18:31:43,0,False,False,,,1
1367614484331630603,wesleydsg,o lau,2025-05-01 18:31:42,0,False,False,,,5
1367614479591800853,wesleydsg,algum de vcs quer jogar tbm,2025-05-01 18:31:40,0,False,False,,,27
1367614460742733874,wesleydsg,<@395698445924433931> <@349347400755707904> <@511035199816204288> kd,2025-05-01 18:31:36,0,False,True,"bolinouli,zeroplank,daniilago",,68
1367614409849049118,wesleydsg,bora ent,2025-05-01 18:31:24,0,False,False,,,8
1367614301635874858,carrocho,"tenho o diablo 3 só, mt bom",2025-05-01 18:30:58,0,False,True,elverton,1.3676041150599048e+18,27
1367614220958568489,wesleydsg,KKKKKKK,2025-05-01 18:30:39,0,False,False,,,7
1367613313059389490,elverton,"outros tempos, outros jogos  haha ... estou ficando velho 😂  ...",2025-05-01 18:27:02,0,False,True,wesleydsg,1.3676105857299948e+18,64
1367612686254342224,elverton,"estou com um tempo por aqui ainda, caso animar jogar uma partida de lol 🙂",2025-05-01 18:24:33,0,False,True,wesleydsg,1.3676101672852562e+18,73
1367611918860161034,wesleydsg,Chama gunfire reborn,2025-05-01 18:21:30,0,False,False,,,20
1367611869824679966,wesleydsg,"Tem um rogue like fps tbm q é daora, dá pra 4 pessoas",2025-05-01 18:21:18,0,False,False,,,53
1367610622925078538,wesleydsg,Talvez o Eduardo saiba,2025-05-01 18:16:21,0,False,False,,,22
1367610585729994814,wesleydsg,Esses eu nunca joguei tbm n,2025-05-01 18:16:12,0,False,True,elverton,1.3676041150599048e+18,27
1367610539315957822,wesleydsg,Nunca vi,2025-05-01 18:16:01,0,False,True,elverton,1.3676038212782697e+18,8
1367610465857048598,wesleydsg,🫠,2025-05-01 18:15:44,0,False,False,,,1
